Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Runs Made,Home,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,0,0,0,5,5,0,16,1,8,11,0,201,0,2.56716,0.149254,23.5373,64.7373,67,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,V Sibanda,18,12,6,38,5,0,16,1,8,11,0,201,0,2.9697,0.181818,23.5152,63.5545,66,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,3,0,3,2,19,1,15,2,20,8,202,202,1,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Dippenaar,20,12,8,27,19,1,15,2,20,8,202,202,1,1.8,0.2,22,54.1872,5,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,21,8,13,29,27,0,23,0,12,2,0,309,0,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,29,20,9,39,27,0,23,0,12,2,0,309,0,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,IK Pathan,0,0,0,0,27,0,23,0,12,2,0,309,0,1.875,0.025,16.85,78.2811,40,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,30,24,6,26,31,1,32,0,24,6,310,141,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,27,20,7,30,31,1,32,0,24,6,310,141,0,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,31,1,32,0,24,6,310,141,0,3.35714,0.178571,29.3571,75.7604,28,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,16,8,8,37,18,0,20,1,8,6,0,272,0,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SR Watson,0,0,0,3,18,0,20,1,8,6,0,272,0,4.71318,0.286822,37.7907,90.0943,129,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,A Symonds,0,0,0,0,18,0,20,1,8,6,0,272,0,3.44186,0.302326,32.0465,91.5615,43,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,12,4,8,33,7,1,17,0,44,7,273,273,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,12,8,4,23,7,1,17,0,44,7,273,273,0,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,7,1,17,0,44,7,273,273,0,3.35714,0.178571,29.3571,75.7604,28,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,1,17,2,14,1,16,6,0,162,0,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,0,0,0,0,17,2,14,1,16,6,0,162,0,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,19,12,7,38,17,2,14,1,16,6,0,162,0,5.89773,0.363636,45.6023,84.5376,88,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,13,4,9,32,16,0,18,0,0,10,163,146,0,2.2963,0.222222,28.8889,67.0103,27,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,21,12,9,30,16,0,18,0,0,10,163,146,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,0,0,0,0,16,0,18,0,0,10,163,146,0,2.8254,0.222222,29.1429,69.1005,63,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,26,24,2,32,20,0,18,1,8,7,0,213,0,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,3,0,3,7,20,0,18,1,8,7,0,213,0,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,0,0,0,0,20,0,18,1,8,7,0,213,0,5.71429,0.428571,44.5714,65.1357,7,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,5,4,1,9,16,2,20,0,8,4,214,195,0,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,M Kaif,17,4,13,33,16,2,20,0,8,4,214,195,0,1.77778,0.222222,23.8889,61.4286,9,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,D Mongia,0,0,0,0,16,2,20,0,8,4,214,195,0,2.5,0.166667,26.1667,60.1533,6,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SK Raina,0,0,0,0,16,2,20,0,8,4,214,195,0,3.11111,0.216374,28.9064,91.8944,171,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SM Katich,4,0,4,28,9,0,17,1,4,8,0,240,0,2.33333,0,18.6667,50.4505,3,3
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,4,0,4,6,9,0,17,1,4,8,0,240,0,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,0,0,0,0,9,0,17,1,4,8,0,240,0,5.71429,0.428571,44.5714,65.1357,7,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,2,0,2,9,7,1,7,2,4,2,241,113,0,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,7,1,7,2,4,2,241,113,0,3.35714,0.178571,29.3571,75.7604,28,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AN Petersen,20,12,8,20,27,0,33,0,14,19,0,418,1,3.11111,0.222222,27.6667,81.6393,18,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,LE Bosman,40,28,12,44,27,0,33,0,14,19,0,418,1,4.18182,0.181818,27.1818,97.7124,11,0
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,30,18,12,34,13,1,30,0,8,14,419,247,0,2.56716,0.149254,23.5373,64.7373,67,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,T Duffin,12,0,12,22,13,1,30,0,8,14,419,247,0,4,0.25,35.75,62.1739,4,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,5,0,5,17,4,2,14,0,0,8,0,151,0,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,D Ganga,13,4,9,41,4,2,14,0,0,8,0,151,0,1,0,20.5,39.0476,2,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Kamran Akmal,17,4,13,28,18,1,16,0,0,10,152,154,1,3.01124,0.11236,23.0787,81.4433,89,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Farhat,17,12,5,33,18,1,16,0,0,10,152,154,1,3.03333,0.266667,27.0333,62.9658,30,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,0,0,0,0,18,1,16,0,0,10,152,154,1,2.64655,0.215517,28.5,73.2713,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,1,0,1,2,20,1,31,1,4,10,0,207,0,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,LMP Simmons,9,0,9,24,20,1,31,1,4,10,0,207,0,3.3125,0.28125,30.5938,71.4338,64,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,D Ganga,0,0,0,0,20,1,31,1,4,10,0,207,0,1,0,20.5,39.0476,2,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Hafeez,17,4,13,34,12,0,20,0,18,12,208,192,1,4.04511,0.255639,34.3534,78.0625,133,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Farhat,15,8,7,33,12,0,20,0,18,12,208,192,1,3.03333,0.266667,27.0333,62.9658,30,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Kamran Akmal,0,0,0,0,12,0,20,0,18,12,208,192,1,3.01124,0.11236,23.0787,81.4433,89,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Farhat,11,4,7,30,4,1,17,0,4,10,0,209,1,3.03333,0.266667,27.0333,62.9658,30,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Yasir Hameed,9,0,9,29,4,1,17,0,4,10,0,209,1,1.2,0.2,28.2,51.2727,5,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Hafeez,0,0,0,0,4,1,17,0,4,10,0,209,1,4.04511,0.255639,34.3534,78.0625,133,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,0,0,0,0,4,1,17,0,4,10,0,209,1,2.77551,0.193878,28.7041,81.4418,98,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,6,4,2,23,19,2,6,0,20,12,210,212,0,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,10,8,2,31,19,2,6,0,20,12,210,212,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,20,8,12,25,22,1,19,0,4,12,0,238,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,LMP Simmons,14,8,6,27,22,1,19,0,4,12,0,238,0,3.3125,0.28125,30.5938,71.4338,64,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,0,0,0,0,22,1,19,0,4,12,0,238,0,3.74757,0.23301,31.6214,74.5821,103,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Kamran Akmal,25,20,5,35,15,0,22,0,30,10,239,239,0,3.01124,0.11236,23.0787,81.4433,89,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Hafeez,12,10,2,27,15,0,22,0,30,10,239,239,0,4.04511,0.255639,34.3534,78.0625,133,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AN Cook,19,8,11,36,8,0,15,0,16,15,0,225,1,4.17045,0.272727,35.75,75.5524,88,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,4,0,4,26,8,0,15,0,16,15,0,225,1,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,0,0,0,0,8,0,15,0,16,15,0,225,1,3.63433,0.246269,35.3806,75.6623,134,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,12,8,4,14,9,3,18,1,16,8,226,146,0,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,5,0,5,18,9,3,18,1,16,8,226,146,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,29,20,9,31,16,0,30,1,10,7,0,278,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,0,0,0,9,16,0,30,1,10,7,0,278,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,0,0,0,0,16,0,30,1,10,7,0,278,0,3.74757,0.23301,31.6214,74.5821,103,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,2,0,2,3,20,0,19,2,8,15,279,217,1,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,16,10,6,30,20,0,19,2,8,15,279,217,1,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,0,0,0,0,20,0,19,2,8,15,279,217,1,3.13043,0.23913,32.6739,81.1994,46,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,20,16,4,29,22,1,22,0,12,5,0,289,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,11,4,7,24,22,1,22,0,12,5,0,289,0,3.57143,0.396825,40.8254,68.0783,63,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,8,4,4,24,13,1,14,2,18,9,290,196,1,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,0,0,0,3,13,1,14,2,18,9,290,196,1,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,18,6,12,27,15,0,23,0,8,12,0,288,1,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AN Cook,20,8,12,34,15,0,23,0,8,12,0,288,1,4.17045,0.272727,35.75,75.5524,88,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,0,0,0,0,15,0,23,0,8,12,0,288,1,3.63433,0.246269,35.3806,75.6623,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,13,4,9,32,13,1,10,1,0,7,289,184,0,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,5,0,5,10,13,1,10,1,0,7,289,184,0,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,13,1,10,1,0,7,289,184,0,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,0,0,0,0,13,1,10,1,0,7,289,184,0,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,21,16,5,30,21,0,13,0,20,8,0,329,0,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,13,8,5,34,21,0,13,0,20,8,0,329,0,4.56,0.36,36.8,68.2999,25,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,33,24,9,25,34,0,35,0,12,7,330,320,1,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AN Cook,36,32,4,41,34,0,35,0,12,7,330,320,1,4.17045,0.272727,35.75,75.5524,88,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,0,0,0,0,34,0,35,0,12,7,330,320,1,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,0,0,0,0,34,0,35,0,12,7,330,320,1,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AN Cook,20,8,12,31,16,0,27,0,16,14,0,281,1,4.17045,0.272727,35.75,75.5524,88,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,23,8,15,31,16,0,27,0,16,14,0,281,1,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,0,0,0,0,16,0,27,0,16,14,0,281,1,3.63433,0.246269,35.3806,75.6623,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,25,20,5,42,23,0,10,1,16,7,282,239,0,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,KD Karthik,0,0,0,0,23,0,10,1,16,7,282,239,0,2.46429,0.107143,21.6786,71.8769,56,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,0,0,0,0,23,0,10,1,16,7,282,239,0,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,KD Karthik,4,4,0,20,18,1,9,0,4,4,0,212,0,2.46429,0.107143,21.6786,71.8769,56,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,0,0,0,0,18,1,9,0,4,4,0,212,0,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,14,12,2,27,18,1,9,0,4,4,0,212,0,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,18,1,9,0,4,4,0,212,0,4.05833,0.258333,32.525,83.8093,120,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,11,8,3,13,30,2,18,1,24,12,213,213,1,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,9,4,5,18,30,2,18,1,24,12,213,213,1,2.62366,0.193548,30.5161,76.8065,93,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,23,16,7,36,6,0,50,0,8,12,0,324,0,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,33,24,9,25,6,0,50,0,8,12,0,324,0,5.89773,0.363636,45.6023,84.5376,88,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,22,16,6,19,12,1,49,0,20,12,325,242,1,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,35,12,23,33,12,1,49,0,20,12,325,242,1,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,0,0,0,0,12,1,49,0,20,12,325,242,1,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,13,8,5,19,22,2,25,0,12,7,0,316,1,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,28,24,4,34,22,2,25,0,12,7,0,316,1,3.63433,0.246269,35.3806,75.6623,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,33,20,13,30,23,0,31,0,40,8,317,317,0,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,21,12,9,32,23,0,31,0,40,8,317,317,0,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,G Gambhir,8,0,8,13,21,0,17,1,8,7,0,187,0,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,15,4,11,25,21,0,17,1,8,7,0,187,0,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,0,0,0,0,21,0,17,1,8,7,0,187,0,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,21,0,17,1,8,7,0,187,0,4.05833,0.258333,32.525,83.8093,120,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,20,16,4,25,11,2,30,0,8,10,188,188,1,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,21,4,17,29,11,2,30,0,8,10,188,188,1,3.69892,0.236559,33.4946,82.2117,93,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,7,0,7,17,6,1,22,1,12,3,0,152,0,2.56716,0.149254,23.5373,64.7373,67,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,0,0,0,9,6,1,22,1,12,3,0,152,0,3.11215,0.186916,26.972,70.0485,107,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,0,0,0,0,6,1,22,1,12,3,0,152,0,3.3,0.26,33.56,76.3421,100,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,1,0,1,1,21,1,47,2,8,11,153,156,1,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,0,0,0,0,21,1,47,2,8,11,153,156,1,2.3252,0.186992,29.9675,80.2351,123,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,13,4,9,24,8,1,21,0,12,9,0,217,0,2.56716,0.149254,23.5373,64.7373,67,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,15,8,7,36,8,1,21,0,12,9,0,217,0,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,0,0,0,0,8,1,21,0,12,9,0,217,0,3.11215,0.186916,26.972,70.0485,107,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shahriar Nafees,26,12,14,29,13,0,29,0,16,8,218,218,1,3.40541,0.162162,24.4865,69.1076,37,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mehrab Hossain jnr,16,8,8,35,13,0,29,0,16,8,218,218,1,1.7,0.1,18.3,42.4594,10,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mehrab Hossain jnr,23,16,7,28,33,0,25,1,16,3,0,220,1,1.7,0.1,18.3,42.4594,10,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Aftab Ahmed,0,0,0,2,33,0,25,1,16,3,0,220,1,2.44118,0.0882353,19.1471,73.8095,34,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,1,0,1,1,14,1,22,2,0,6,221,194,0,3.11215,0.186916,26.972,70.0485,107,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,SC Williams,0,0,0,0,14,1,22,2,0,6,221,194,0,2.56923,0.276923,28.5385,80.7927,65,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,E Chigumbura,0,0,0,0,14,1,22,2,0,6,221,194,0,2.28947,0.114035,22.7895,77.7844,114,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,TMK Mawoyo,14,0,14,31,13,1,18,0,4,2,0,146,0,0.571429,0,8.28571,34.9398,7,3
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,0,0,0,0,13,1,18,0,4,2,0,146,0,3.3,0.26,33.56,76.3421,100,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,13,4,9,29,13,1,18,0,4,2,0,146,0,3.11215,0.186916,26.972,70.0485,107,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,SC Williams,0,0,0,0,13,1,18,0,4,2,0,146,0,2.56923,0.276923,28.5385,80.7927,65,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,E Chigumbura,0,0,0,0,13,1,18,0,4,2,0,146,0,2.28947,0.114035,22.7895,77.7844,114,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shahriar Nafees,25,16,9,33,16,0,28,1,12,9,147,147,1,3.40541,0.162162,24.4865,69.1076,37,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Aftab Ahmed,6,6,0,7,16,0,28,1,12,9,147,147,1,2.44118,0.0882353,19.1471,73.8095,34,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shakib Al Hasan,0,0,0,0,16,0,28,1,12,9,147,147,1,2.86992,0.252033,29.9106,79.0163,123,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,23,16,7,22,19,0,15,1,8,6,0,193,0,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,1,0,1,12,19,0,15,1,8,6,0,193,0,2.56716,0.149254,23.5373,64.7373,67,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mehrab Hossain jnr,23,12,11,46,16,0,20,0,12,6,194,197,1,1.7,0.1,18.3,42.4594,10,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shahriar Nafees,13,8,5,19,16,0,20,0,12,6,194,197,1,3.40541,0.162162,24.4865,69.1076,37,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RV Uthappa,70,56,14,39,24,1,54,0,12,9,0,268,1,3,0.117647,22.1471,89.0071,34,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SK Raina,8,4,4,19,24,1,54,0,12,9,0,268,1,3.11111,0.216374,28.9064,91.8944,171,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,0,0,0,0,24,1,54,0,12,9,0,268,1,5.89773,0.363636,45.6023,84.5376,88,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,28,20,8,26,20,2,37,0,8,11,269,270,0,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DS Smith,28,24,4,30,20,2,37,0,8,11,269,270,0,2.61765,0.147059,23.5588,71.2,34,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,20,2,37,0,8,11,269,270,0,3.35714,0.178571,29.3571,75.7604,28,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,29,20,9,34,28,0,32,1,14,10,0,341,1,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,3,0,3,10,28,0,32,1,14,10,0,341,1,2.83721,0.255814,29.8605,72.7067,43,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,4,4,0,6,16,1,24,1,16,12,342,181,0,3.74757,0.23301,31.6214,74.5821,103,4
